statut;geo_point_2d;geo_shape
En exploitation;42.555514801496884, 9.4415988620568;"{""coordinates"": [[9.4410364, 42.5548792], [9.4417479, 42.5549105], [9.4417211, 42.5552408], [9.4416802, 42.5557478], [9.4416728, 42.5558462], [9.4416343, 42.5566225], [9.4416338, 42.5566318]], ""type"": ""LineString""}"
En exploitation;42.63980003363494, 9.428370690091066;"{""coordinates"": [[9.4282929, 42.6396981], [9.4283312, 42.6397137], [9.4284083, 42.6398536], [9.4284041, 42.639926]], ""type"": ""LineString""}"
En exploitation;42.5548684791324, 9.440963647251166;"{""coordinates"": [[9.4405869, 42.554922], [9.440653, 42.5549109], [9.440658, 42.5548473], [9.4413204, 42.5548697], [9.4413173, 42.5549256], [9.4413163, 42.5549422]], ""type"": ""LineString""}"
En exploitation;42.63912597709381, 9.430277508922238;"{""coordinates"": [[9.4302571, 42.639214], [9.4302571, 42.6392136], [9.4302601, 42.6391324], [9.4303184, 42.6390545], [9.430321, 42.6390512], [9.430324, 42.6390472]], ""type"": ""LineString""}"
En exploitation;42.555820264958946, 9.439466174407851;"{""coordinates"": [[9.4395744, 42.5548891], [9.4395946, 42.5551187], [9.439526, 42.5553331], [9.4394569, 42.5554105], [9.4394477, 42.5555202], [9.4394603, 42.5556476], [9.4394772, 42.5565031], [9.4391923, 42.5564777], [9.4391527, 42.5564611]], ""type"": ""LineString""}"
En exploitation;42.63825307245867, 9.429566290285313;"{""coordinates"": [[9.4293599, 42.6382198], [9.4293788, 42.6382537], [9.4294174, 42.6382694], [9.4297687, 42.6382388], [9.429777, 42.6382564], [9.4297784, 42.6382569], [9.4297822, 42.6382585]], ""type"": ""LineString""}"
En exploitation;42.55484121304581, 9.440408583091152;"{""coordinates"": [[9.4405649, 42.554912], [9.4405556, 42.5548813], [9.4405279, 42.5548353], [9.4402544, 42.5548257], [9.4402382, 42.5548673]], ""type"": ""LineString""}"
En exploitation;42.63816988654077, 9.430400153796139;"{""coordinates"": [[9.4297822, 42.6382585], [9.4298285, 42.6382261], [9.4309898, 42.6381095], [9.4310041, 42.6381403], [9.4310057, 42.6381437], [9.431006, 42.6381446]], ""type"": ""LineString""}"
En exploitation;42.563797282632045, 9.429562137363718;"{""coordinates"": [[9.4305688, 42.5640684], [9.4305888, 42.5640331], [9.4305247, 42.5640563], [9.4303687, 42.5640595], [9.4302396, 42.564046], [9.4301932, 42.5640189], [9.4299336, 42.5638507], [9.429777, 42.5637724], [9.4292752, 42.5636384], [9.4291202, 42.5636265], [9.4289726, 42.5636527], [9.4288045, 42.5637031], [9.4286983, 42.5637132], [9.4286347, 42.5636902], [9.4286077, 42.5636606], [9.428506, 42.5636312], [9.428508, 42.5636193], [9.4285094, 42.5636098]], ""type"": ""LineString""}"
En exploitation;42.63813361845258, 9.431287903135129;"{""coordinates"": [[9.431006, 42.6381446], [9.4310206, 42.6381165], [9.4314024, 42.6380858], [9.431437, 42.6381079], [9.4314433, 42.6381596], [9.4314634, 42.6382696], [9.4314645, 42.638271], [9.4314809, 42.6382978]], ""type"": ""LineString""}"
En exploitation;42.561746033021294, 9.43082902097512;"{""coordinates"": [[9.4310284, 42.5618875], [9.4308534, 42.5617617], [9.4307472, 42.5616869], [9.4306916, 42.5616271], [9.4306415, 42.5616622], [9.4306351, 42.5616667]], ""type"": ""LineString""}"
En exploitation;42.63669300282163, 9.432514114067482;"{""coordinates"": [[9.4328575, 42.6366407], [9.4327933, 42.6366179], [9.432283, 42.6367578], [9.4321967, 42.636754], [9.4321705, 42.6367375]], ""type"": ""LineString""}"
En exploitation;42.5668700892108, 9.440366288926157;"{""coordinates"": [[9.4399, 42.5668498], [9.4407077, 42.5668659], [9.4407149, 42.5668737], [9.4406978, 42.5669954], [9.4406834, 42.5670008]], ""type"": ""LineString""}"
En exploitation;42.63662166827685, 9.432146143523557;"{""coordinates"": [[9.4321705, 42.6367375], [9.4321238, 42.6365417], [9.4321535, 42.6365243], [9.4321584, 42.6365215]], ""type"": ""LineString""}"
En exploitation;42.56310017184764, 9.443411932371543;"{""coordinates"": [[9.4433656, 42.5628885], [9.4434176, 42.562972], [9.4433854, 42.5632269], [9.4434966, 42.5632381], [9.4435045, 42.5632253], [9.4435052, 42.5632245]], ""type"": ""LineString""}"
En exploitation;42.636347210783846, 9.432038353879873;"{""coordinates"": [[9.4319892, 42.6364325], [9.4320967, 42.6364079], [9.4320358, 42.6363032], [9.4319811, 42.6362523], [9.4319921, 42.6362378], [9.4320025, 42.636224]], ""type"": ""LineString""}"
En exploitation;42.56330824668439, 9.444138095321588;"{""coordinates"": [[9.4439543, 42.5633052], [9.4439574, 42.5633321], [9.4440474, 42.5633376], [9.444105, 42.5633411], [9.4442314, 42.5632701], [9.4443356, 42.5632721], [9.4443417, 42.5632722]], ""type"": ""LineString""}"
En exploitation;42.6360676446537, 9.43173986214859;"{""coordinates"": [[9.4320025, 42.636224], [9.4319671, 42.6362351], [9.4316582, 42.6359922], [9.4314791, 42.6359219], [9.4314775, 42.6359084], [9.4314769, 42.6359039]], ""type"": ""LineString""}"
En exploitation;42.56275192537452, 9.443501457750004;"{""coordinates"": [[9.4433668, 42.5628644], [9.4434217, 42.562791], [9.4435096, 42.5627043], [9.4436341, 42.5627237], [9.4436548, 42.5626937], [9.4436554, 42.5626928]], ""type"": ""LineString""}"
En exploitation;42.635945273435034, 9.431150859723685;"{""coordinates"": [[9.4314769, 42.6359039], [9.4314548, 42.6359234], [9.4311722, 42.6359137], [9.4308655, 42.6360138], [9.4308406, 42.6360037], [9.4308269, 42.6359982]], ""type"": ""LineString""}"
En exploitation;42.56274980220654, 9.443754305822267;"{""coordinates"": [[9.4436554, 42.5626928], [9.4436615, 42.5627466], [9.4438474, 42.5627713], [9.4438649, 42.5627292], [9.4438667, 42.5627249]], ""type"": ""LineString""}"
En exploitation;42.63740899039391, 9.43028551744972;"{""coordinates"": [[9.4303804, 42.6373535], [9.4302841, 42.6373685], [9.43027, 42.6374597], [9.430204, 42.637472], [9.4302029, 42.6374723], [9.430198, 42.6374731]], ""type"": ""LineString""}"
En exploitation;42.56277463367517, 9.44396770602154;"{""coordinates"": [[9.4438667, 42.5627249], [9.4438672, 42.5627294], [9.4438717, 42.5627698], [9.4440578, 42.5627944], [9.4440701, 42.5627651], [9.4440771, 42.5627481]], ""type"": ""LineString""}"
En exploitation;42.63701959786026, 9.433187723527404;"{""coordinates"": [[9.4330028, 42.6367442], [9.4330089, 42.6367446], [9.4330255, 42.6367638], [9.4331038, 42.6366779], [9.433143, 42.6368366], [9.4333001, 42.6373935], [9.4333486, 42.6374425], [9.4333487, 42.6374429], [9.4333516, 42.6374497]], ""type"": ""LineString""}"
En exploitation;42.56295192755995, 9.444341080952238;"{""coordinates"": [[9.4443016, 42.5628968], [9.4443644, 42.5629111], [9.4443493, 42.5629932], [9.4443037, 42.5630232]], ""type"": ""LineString""}"
En exploitation;42.63772297067756, 9.433343983349344;"{""coordinates"": [[9.4330987, 42.6377422], [9.4331054, 42.6377347], [9.4331214, 42.6377166], [9.4332622, 42.6376885], [9.4333509, 42.6376944], [9.4334719, 42.6377296], [9.4335464, 42.6377903], [9.4335622, 42.6378022], [9.4335647, 42.637814], [9.4335658, 42.637823]], ""type"": ""LineString""}"
En exploitation;42.562843091481554, 9.443058531295318;"{""coordinates"": [[9.4430795, 42.5627926], [9.4430968, 42.5628367], [9.4430138, 42.5628598], [9.443029, 42.562886]], ""type"": ""LineString""}"
En exploitation;42.63820774425753, 9.43267469157956;"{""coordinates"": [[9.4325967, 42.6380951], [9.4326341, 42.6381018], [9.4327, 42.6382981], [9.4327596, 42.6382928], [9.4327641, 42.6382925], [9.4327657, 42.6382924]], ""type"": ""LineString""}"
En exploitation;42.56301344450505, 9.44274618412249;"{""coordinates"": [[9.442827, 42.5629904], [9.4426974, 42.5630345], [9.4426846, 42.5630067], [9.4426814, 42.5629994]], ""type"": ""LineString""}"
En exploitation;42.59680609778873, 9.442196552298569;"{""coordinates"": [[9.4422704, 42.5968376], [9.4422679, 42.5968335], [9.4422551, 42.5968115], [9.4421745, 42.596797], [9.4421428, 42.5967913], [9.4421351, 42.5968016], [9.4421216, 42.5968196]], ""type"": ""LineString""}"
En exploitation;42.56284751478313, 9.442337167883997;"{""coordinates"": [[9.4424204, 42.562907], [9.442372, 42.56291], [9.442285, 42.5627888], [9.4423142, 42.5627634], [9.4423183, 42.5627597]], ""type"": ""LineString""}"
En exploitation;42.63613555806337, 9.433154930531044;"{""coordinates"": [[9.4331983, 42.6363784], [9.4330485, 42.6363556], [9.433082, 42.6363264], [9.433123, 42.6361961], [9.433172, 42.6360408], [9.4332663, 42.6357912]], ""type"": ""LineString""}"
En exploitation;42.562826765185974, 9.44224588472127;"{""coordinates"": [[9.4423907, 42.5630581], [9.4421626, 42.562679], [9.442123, 42.5626543], [9.4420847, 42.5626386], [9.4420827, 42.5626207]], ""type"": ""LineString""}"
En exploitation;42.63562000506447, 9.43351771649891;"{""coordinates"": [[9.4333988, 42.6356655], [9.4334909, 42.6356147], [9.433573, 42.6355825], [9.433609, 42.6356386], [9.4336175, 42.6356521]], ""type"": ""LineString""}"
En exploitation;42.56233785875591, 9.441810702830692;"{""coordinates"": [[9.442019, 42.5623807], [9.4420148, 42.5623448], [9.4415791, 42.5623271], [9.4415729, 42.5623269]], ""type"": ""LineString""}"
En exploitation;42.63534413421397, 9.433007269121813;"{""coordinates"": [[9.433163, 42.6353097], [9.4330323, 42.6353449], [9.4329362, 42.6353598], [9.4328753, 42.6353635], [9.4328557, 42.6353577], [9.4328501, 42.635356]], ""type"": ""LineString""}"
En exploitation;42.554425648196585, 9.425439099416009;"{""coordinates"": [[9.4254286, 42.5544305], [9.4254419, 42.5544179], [9.4254471, 42.5544232], [9.4254417, 42.5544291], [9.425434, 42.5544348]], ""type"": ""LineString""}"
En exploitation;42.635324966853425, 9.4326534184157;"{""coordinates"": [[9.4328501, 42.635356], [9.4327144, 42.6353463], [9.432601, 42.6353171], [9.4325251, 42.6352947], [9.4324684, 42.6352741], [9.4324613, 42.6352715]], ""type"": ""LineString""}"
En exploitation;42.55447675829267, 9.425479846278536;"{""coordinates"": [[9.4254685, 42.5544521], [9.4254822, 42.5544708], [9.4254872, 42.5544791], [9.4254912, 42.5544856], [9.4254863, 42.5544859], [9.4254678, 42.5544952]], ""type"": ""LineString""}"
En exploitation;42.63471184998714, 9.432290598922416;"{""coordinates"": [[9.4322351, 42.6348998], [9.4322603, 42.6347989], [9.4323181, 42.6346599], [9.4323211, 42.6345784], [9.4323379, 42.6345274], [9.4323393, 42.6345234], [9.4323393, 42.6345231]], ""type"": ""LineString""}"
En exploitation;42.55474078029613, 9.424019106591143;"{""coordinates"": [[9.4241686, 42.554779], [9.4241567, 42.5547632], [9.4238872, 42.5547195], [9.4238678, 42.5547029]], ""type"": ""LineString""}"
En exploitation;42.63544433864851, 9.431456571658815;"{""coordinates"": [[9.4315729, 42.6355859], [9.4315757, 42.6355819], [9.4315664, 42.6355016], [9.4314987, 42.6354646], [9.4313446, 42.6353798], [9.4313669, 42.6353603], [9.4313153, 42.6353365]], ""type"": ""LineString""}"
En exploitation;42.554107919421014, 9.425672752859544;"{""coordinates"": [[9.4256055, 42.5541779], [9.425599, 42.5541664], [9.4255947, 42.5541588], [9.4256541, 42.5541137], [9.4257247, 42.5540603], [9.4257639, 42.5540946]], ""type"": ""LineString""}"
En exploitation;42.634683722871884, 9.431515037766893;"{""coordinates"": [[9.4316191, 42.6347758], [9.431534, 42.634781], [9.4315127, 42.634701], [9.4314733, 42.634568], [9.4314386, 42.6345463], [9.4314337, 42.6345432]], ""type"": ""LineString""}"
En exploitation;42.55396972399871, 9.426769936862664;"{""coordinates"": [[9.4267012, 42.5540218], [9.4267064, 42.5540142], [9.4267053, 42.5539827], [9.4267183, 42.5539783], [9.4268153, 42.5539606], [9.4268315, 42.5539524], [9.4268506, 42.5539267], [9.4268511, 42.5539263], [9.4268551, 42.5539229]], ""type"": ""LineString""}"
En exploitation;42.63484496821569, 9.43019328523323;"{""coordinates"": [[9.4307776, 42.6351256], [9.4304597, 42.6349934], [9.4304182, 42.6349761], [9.4302511, 42.6349012], [9.429993, 42.6347854], [9.4298692, 42.6346844], [9.4298179, 42.6346427], [9.4296983, 42.6344513]], ""type"": ""LineString""}"
En exploitation;42.56195422316671, 9.439006784566638;"{""coordinates"": [[9.4388531, 42.5619751], [9.4388544, 42.5619442], [9.4388539, 42.5619363], [9.4388648, 42.5619319], [9.4388756, 42.561933], [9.4389898, 42.5619487], [9.4391676, 42.5619742], [9.4391849, 42.5619779], [9.4391905, 42.561986]], ""type"": ""LineString""}"
En exploitation;42.634140764627304, 9.429681150937157;"{""coordinates"": [[9.4296983, 42.6344513], [9.4296397, 42.6342561], [9.4296226, 42.6341037], [9.4297318, 42.6340969], [9.429712, 42.6338381]], ""type"": ""LineString""}"
En exploitation;42.56195785, 9.439217;"{""coordinates"": [[9.4392407, 42.5619307], [9.4391933, 42.561985]], ""type"": ""LineString""}"
En exploitation;42.60096026571048, 9.433369801431137;"{""coordinates"": [[9.4321769, 42.6007347], [9.4322115, 42.6007362], [9.4322347, 42.6007256], [9.4322488, 42.6007128], [9.4324606, 42.6005167], [9.432502, 42.6005141], [9.4334486, 42.6011893], [9.4334981, 42.6011944], [9.433834, 42.601034], [9.4345767, 42.6012937], [9.4345702, 42.6013825]], ""type"": ""LineString""}"
En exploitation;42.561873199999994, 9.43806845;"{""coordinates"": [[9.4380725, 42.5618704], [9.4380644, 42.561876]], ""type"": ""LineString""}"
En exploitation;42.62131825530887, 9.43032694635294;"{""coordinates"": [[9.4303616, 42.6214755], [9.4303303, 42.6214751], [9.4302355, 42.6213478], [9.4302599, 42.6212872], [9.4304401, 42.6212052], [9.4304837, 42.6212181], [9.4304891, 42.621219]], ""type"": ""LineString""}"
En exploitation;42.56179242993287, 9.437720096182273;"{""coordinates"": [[9.4380725, 42.5618704], [9.4380556, 42.5618569], [9.4376525, 42.5617876], [9.437402, 42.5617115], [9.4373726, 42.561731]], ""type"": ""LineString""}"
En exploitation;42.620948366683066, 9.430999799153536;"{""coordinates"": [[9.4310212, 42.6210232], [9.4310114, 42.62096], [9.4309702, 42.6208859], [9.4309657, 42.6208779]], ""type"": ""LineString""}"
En exploitation;42.561681175462205, 9.436957715093053;"{""coordinates"": [[9.4373726, 42.561731], [9.4373564, 42.5616958], [9.4371624, 42.5616535], [9.436905, 42.5616529], [9.4369007, 42.5616527], [9.4368623, 42.561637], [9.436721, 42.5616395], [9.4366355, 42.5617945], [9.4366723, 42.5618446]], ""type"": ""LineString""}"
En exploitation;42.621524597624386, 9.429250207662479;"{""coordinates"": [[9.429287, 42.6215812], [9.4292811, 42.6215733], [9.4292797, 42.6215714], [9.4292435, 42.6215241], [9.4292248, 42.6214672], [9.4292242, 42.6214656], [9.4292233, 42.6214628]], ""type"": ""LineString""}"
En exploitation;42.5617636886377, 9.43780082018836;"{""coordinates"": [[9.4367603, 42.561464], [9.4367648, 42.5614665], [9.4371768, 42.5616086], [9.4372153, 42.5616431], [9.4376561, 42.561783], [9.4380023, 42.5618425], [9.4380768, 42.5618589], [9.4382379, 42.5618753], [9.4386294, 42.5619082], [9.4388168, 42.5619256], [9.4388373, 42.5619794]], ""type"": ""LineString""}"
En exploitation;42.62122468656637, 9.431268912560569;"{""coordinates"": [[9.4308815, 42.6213755], [9.4309004, 42.6213806], [9.4310413, 42.6213227], [9.4310968, 42.6212999], [9.4312973, 42.6211801], [9.4316699, 42.6211055]], ""type"": ""LineString""}"
En exploitation;42.59959282649011, 9.495873617834018;"{""coordinates"": [[9.496064, 42.5997017], [9.4960593, 42.5996988], [9.4957369, 42.5995055], [9.4956973, 42.5995491], [9.4956935, 42.5995534]], ""type"": ""LineString""}"
En exploitation;42.61659968339646, 9.480284547205416;"{""coordinates"": [[9.4802776, 42.6164355], [9.4803037, 42.6165759], [9.480287, 42.6166546], [9.4802587, 42.6167221], [9.4802551, 42.6167307], [9.480274, 42.6167557]], ""type"": ""LineString""}"
En exploitation;42.59950221051448, 9.495739509309068;"{""coordinates"": [[9.4956935, 42.5995534], [9.4956903, 42.5995365], [9.4957349, 42.5994876], [9.4957636, 42.5995039], [9.4957886, 42.5994761], [9.4957853, 42.599469], [9.4957803, 42.5994576]], ""type"": ""LineString""}"
En exploitation;42.614384123095135, 9.479449077253078;"{""coordinates"": [[9.4793267, 42.6144883], [9.4795002, 42.614314], [9.4795803, 42.6143671]], ""type"": ""LineString""}"
En exploitation;42.600076759165965, 9.496764517456127;"{""coordinates"": [[9.4967647, 42.5998624], [9.4967939, 42.599868], [9.4967469, 42.6000091], [9.4968281, 42.6001288], [9.4967485, 42.6002202], [9.4966412, 42.6002321]], ""type"": ""LineString""}"
En exploitation;42.61435485468371, 9.479623882369042;"{""coordinates"": [[9.4796431, 42.6143321], [9.4796258, 42.6143506], [9.4796064, 42.614379]], ""type"": ""LineString""}"
En exploitation;42.6003470674746, 9.49732245693572;"{""coordinates"": [[9.4972853, 42.6002886], [9.4972858, 42.6002931], [9.4972871, 42.6003039], [9.4973305, 42.6003319], [9.4973306, 42.6003861], [9.4973515, 42.6003983], [9.4973564, 42.6003976], [9.4973623, 42.6003968]], ""type"": ""LineString""}"
En exploitation;42.61435356986963, 9.479652798958533;"{""coordinates"": [[9.4796431, 42.6143321], [9.4796408, 42.6143565], [9.479657, 42.6143642], [9.4796771, 42.6143519]], ""type"": ""LineString""}"
En exploitation;42.600282829709045, 9.497337723836843;"{""coordinates"": [[9.4973341, 42.6002449], [9.4973477, 42.6002468], [9.497372, 42.6002661], [9.4973656, 42.6002729], [9.4973285, 42.6003131], [9.4973035, 42.6002989], [9.4972853, 42.6002886]], ""type"": ""LineString""}"
En exploitation;42.592200193601435, 9.433614784078982;"{""coordinates"": [[9.4335025, 42.5921591], [9.4335775, 42.5921866], [9.4337095, 42.5922348], [9.4337145, 42.5922366], [9.4337271, 42.5922412]], ""type"": ""LineString""}"
En exploitation;42.58810468036431, 9.429837199586881;"{""coordinates"": [[9.4293992, 42.5884634], [9.4299394, 42.5879634], [9.430042, 42.5879347], [9.4301573, 42.5879025], [9.4302707, 42.5878766], [9.4303375, 42.5878614]], ""type"": ""LineString""}"
En exploitation;42.59628778874056, 9.438358521521467;"{""coordinates"": [[9.4386424, 42.5963444], [9.4383736, 42.5962908], [9.438259, 42.5962608], [9.4382091, 42.5962522], [9.4381022, 42.5962457], [9.4380901, 42.596251], [9.4380822, 42.5962654]], ""type"": ""LineString""}"
En exploitation;42.58779822430549, 9.430456171957223;"{""coordinates"": [[9.4303375, 42.5878614], [9.4304947, 42.5878004], [9.4305247, 42.5877833], [9.4305256, 42.5877493], [9.4304612, 42.587725]], ""type"": ""LineString""}"
En exploitation;42.59625780517671, 9.438097756656585;"{""coordinates"": [[9.4380822, 42.5962654], [9.4380858, 42.5962617], [9.4380943, 42.5962529], [9.4381052, 42.5962532], [9.4381105, 42.5962664]], ""type"": ""LineString""}"
En exploitation;42.58757588811615, 9.429849100909689;"{""coordinates"": [[9.4301186, 42.5876875], [9.4300976, 42.5876569], [9.429597, 42.587491], [9.4295718, 42.5875012], [9.4295678, 42.5875046]], ""type"": ""LineString""}"
En exploitation;42.597423750000004, 9.438495150000001;"{""coordinates"": [[9.438484, 42.5974188], [9.4385063, 42.5974287]], ""type"": ""LineString""}"
En exploitation;42.58694422481114, 9.42825990442601;"{""coordinates"": [[9.4284061, 42.5870013], [9.4284009, 42.586999], [9.4281588, 42.5868979], [9.4281269, 42.5869309], [9.4281262, 42.5869317], [9.4281235, 42.5869346]], ""type"": ""LineString""}"
En exploitation;42.59852887738929, 9.440250778556944;"{""coordinates"": [[9.4399434, 42.5984778], [9.4400831, 42.5985233], [9.4404776, 42.5985532], [9.4405171, 42.598534], [9.4405536, 42.598516], [9.4405559, 42.5985148]], ""type"": ""LineString""}"
En exploitation;42.58862014873197, 9.429306679307913;"{""coordinates"": [[9.4293643, 42.5887225], [9.429268, 42.5885744], [9.4292939, 42.5885156], [9.429295, 42.5885144]], ""type"": ""LineString""}"
En exploitation;42.626506842958655, 9.436949607745385;"{""coordinates"": [[9.437126, 42.6273648], [9.4371386, 42.6273414], [9.4371068, 42.6271397], [9.4369955, 42.6260458], [9.436397, 42.6260777]], ""type"": ""LineString""}"
