ID;Opérateur;SUP_ID;Système;Mise en service déclaré;STA_NM_DPT;CODE_INSEE;Technologie;DATE_MAJ;sta_nm_anfr;nat_id;sup_nm_haut;tpo_id;Adresse;Adresse 1;Adresse 2;Adresse 3;Code postal;Code INSEE;coordonnees;Coordonnées;Statut
487812;ORANGE;779034;LTE 1800;2016-09-27;02A;2A098;4G;2026-03-19T15:15:24;02A2290157;23;29;74;;Punta di Pinselli;Site France telecom;;20138;2A098;"41.76916666666666 , 8.772777777777778";41°46'9''N 8°46'22''E;En service
487813;ORANGE;779034;LTE 2600;2020-06-16;02A;2A098;4G;2026-03-19T15:15:24;02A2290157;23;29;74;;Punta di Pinselli;Site France telecom;;20138;2A098;"41.76916666666666 , 8.772777777777778";41°46'9''N 8°46'22''E;En service
487814;ORANGE;779034;LTE 700;2021-08-23;02A;2A098;4G;2026-03-19T15:15:24;02A2290157;23;29;74;;Punta di Pinselli;Site France telecom;;20138;2A098;"41.76916666666666 , 8.772777777777778";41°46'9''N 8°46'22''E;En service
487815;ORANGE;779034;LTE 800;2020-06-22;02A;2A098;4G;2026-03-19T15:15:24;02A2290157;23;29;74;;Punta di Pinselli;Site France telecom;;20138;2A098;"41.76916666666666 , 8.772777777777778";41°46'9''N 8°46'22''E;En service
487816;ORANGE;779034;UMTS 900;2018-07-16;02A;2A098;3G;2026-03-19T15:15:24;02A2290157;23;29;74;;Punta di Pinselli;Site France telecom;;20138;2A098;"41.76916666666666 , 8.772777777777778";41°46'9''N 8°46'22''E;En service
489984;ORANGE;785242;GSM 900;2004-11-23;02A;2A211;2G;2026-03-19T15:15:24;02A2290115;23;20;74;Santa Barbara;;;;20140;2A211;"41.785555555555554 , 8.973333333333333";41°47'8''N 8°58'24''E;En service
489985;ORANGE;785242;LTE 1800;2022-11-02;02A;2A211;4G;2026-03-19T15:15:24;02A2290115;23;20;74;Santa Barbara;;;;20140;2A211;"41.785555555555554 , 8.973333333333333";41°47'8''N 8°58'24''E;En service
489986;ORANGE;785242;LTE 2100;2025-03-06;02A;2A211;4G;2026-03-19T15:15:24;02A2290115;23;20;74;Santa Barbara;;;;20140;2A211;"41.785555555555554 , 8.973333333333333";41°47'8''N 8°58'24''E;En service
489987;ORANGE;785242;LTE 700;2025-02-21;02A;2A211;4G;2026-03-19T15:15:24;02A2290115;23;20;74;Santa Barbara;;;;20140;2A211;"41.785555555555554 , 8.973333333333333";41°47'8''N 8°58'24''E;En service
489988;ORANGE;785242;LTE 800;2017-08-03;02A;2A211;4G;2026-03-19T15:15:24;02A2290115;23;20;74;Santa Barbara;;;;20140;2A211;"41.785555555555554 , 8.973333333333333";41°47'8''N 8°58'24''E;En service
489989;ORANGE;785242;UMTS 900;2011-11-22;02A;2A211;3G;2026-03-19T15:15:24;02A2290115;23;20;74;Santa Barbara;;;;20140;2A211;"41.785555555555554 , 8.973333333333333";41°47'8''N 8°58'24''E;En service
493116;ORANGE;795487;5G NR 3500;;02A;2A040;5G;2026-03-19T15:15:24;02A2290200;26;25;74;Stollo;Terrain communal;;;20136;2A040;"42.084722222222226 , 9.05";42°5'5''N 9°3'0''E;Projet approuvé
493117;ORANGE;795487;5G NR 700;;02A;2A040;5G;2026-03-19T15:15:24;02A2290200;26;25;74;Stollo;Terrain communal;;;20136;2A040;"42.084722222222226 , 9.05";42°5'5''N 9°3'0''E;Projet approuvé
493118;ORANGE;795487;LTE 1800;2018-09-24;02A;2A040;4G;2026-03-19T15:15:24;02A2290200;26;25;74;Stollo;Terrain communal;;;20136;2A040;"42.084722222222226 , 9.05";42°5'5''N 9°3'0''E;En service
493119;ORANGE;795487;LTE 2100;;02A;2A040;4G;2026-03-19T15:15:24;02A2290200;26;25;74;Stollo;Terrain communal;;;20136;2A040;"42.084722222222226 , 9.05";42°5'5''N 9°3'0''E;Projet approuvé
493120;ORANGE;795487;LTE 2600;2018-09-24;02A;2A040;4G;2026-03-19T15:15:24;02A2290200;26;25;74;Stollo;Terrain communal;;;20136;2A040;"42.084722222222226 , 9.05";42°5'5''N 9°3'0''E;En service
493121;ORANGE;795487;LTE 800;2018-09-29;02A;2A040;4G;2026-03-19T15:15:24;02A2290200;26;25;74;Stollo;Terrain communal;;;20136;2A040;"42.084722222222226 , 9.05";42°5'5''N 9°3'0''E;En service
493122;ORANGE;795487;UMTS 900;2010-12-16;02A;2A040;3G;2026-03-19T15:15:24;02A2290200;26;25;74;Stollo;Terrain communal;;;20136;2A040;"42.084722222222226 , 9.05";42°5'5''N 9°3'0''E;En service
499218;ORANGE;810092;5G NR 3500;;02A;2A006;5G;2026-03-19T15:15:24;02A2290114;23;30;16;Punta Pozzo di Borgo;;;;20167;2A006;"41.953611111111115 , 8.700555555555555";41°57'13''N 8°42'2''E;Projet approuvé
499219;ORANGE;810092;5G NR 700;2026-03-16;02A;2A006;5G;2026-03-19T15:15:24;02A2290114;23;30;16;Punta Pozzo di Borgo;;;;20167;2A006;"41.953611111111115 , 8.700555555555555";41°57'13''N 8°42'2''E;Techniquement opérationnel
499220;ORANGE;810092;GSM 900;2008-11-23;02A;2A006;2G;2026-03-19T15:15:24;02A2290114;23;30;16;Punta Pozzo di Borgo;;;;20167;2A006;"41.953611111111115 , 8.700555555555555";41°57'13''N 8°42'2''E;En service
499221;ORANGE;810092;LTE 1800;2019-07-05;02A;2A006;4G;2026-03-19T15:15:24;02A2290114;23;30;16;Punta Pozzo di Borgo;;;;20167;2A006;"41.953611111111115 , 8.700555555555555";41°57'13''N 8°42'2''E;En service
499222;ORANGE;810092;LTE 2100;2021-01-07;02A;2A006;4G;2026-03-19T15:15:24;02A2290114;23;30;16;Punta Pozzo di Borgo;;;;20167;2A006;"41.953611111111115 , 8.700555555555555";41°57'13''N 8°42'2''E;En service
499223;ORANGE;810092;LTE 2600;2021-01-07;02A;2A006;4G;2026-03-19T15:15:24;02A2290114;23;30;16;Punta Pozzo di Borgo;;;;20167;2A006;"41.953611111111115 , 8.700555555555555";41°57'13''N 8°42'2''E;En service
499224;ORANGE;810092;LTE 800;2020-01-27;02A;2A006;4G;2026-03-19T15:15:24;02A2290114;23;30;16;Punta Pozzo di Borgo;;;;20167;2A006;"41.953611111111115 , 8.700555555555555";41°57'13''N 8°42'2''E;En service
499225;ORANGE;810092;UMTS 900;2020-03-10;02A;2A006;3G;2026-03-19T15:15:24;02A2290114;23;30;16;Punta Pozzo di Borgo;;;;20167;2A006;"41.953611111111115 , 8.700555555555555";41°57'13''N 8°42'2''E;En service
499226;ORANGE;810104;5G NR 3500;;02A;2A006;5G;2026-03-19T15:15:24;02A2290114;23;37;16;Punta Pozzo di Borgo;;;;20167;2A006;"41.953611111111115 , 8.700277777777776";41°57'13''N 8°42'1''E;Projet approuvé
499227;ORANGE;810104;5G NR 700;2026-03-16;02A;2A006;5G;2026-03-19T15:15:24;02A2290114;23;37;16;Punta Pozzo di Borgo;;;;20167;2A006;"41.953611111111115 , 8.700277777777776";41°57'13''N 8°42'1''E;Techniquement opérationnel
499228;ORANGE;810104;GSM 900;2008-11-23;02A;2A006;2G;2026-03-19T15:15:24;02A2290114;23;37;16;Punta Pozzo di Borgo;;;;20167;2A006;"41.953611111111115 , 8.700277777777776";41°57'13''N 8°42'1''E;En service
499229;ORANGE;810104;LTE 1800;2019-07-05;02A;2A006;4G;2026-03-19T15:15:24;02A2290114;23;37;16;Punta Pozzo di Borgo;;;;20167;2A006;"41.953611111111115 , 8.700277777777776";41°57'13''N 8°42'1''E;En service
499230;ORANGE;810104;LTE 2100;2021-01-07;02A;2A006;4G;2026-03-19T15:15:24;02A2290114;23;37;16;Punta Pozzo di Borgo;;;;20167;2A006;"41.953611111111115 , 8.700277777777776";41°57'13''N 8°42'1''E;En service
499231;ORANGE;810104;LTE 2600;2021-01-07;02A;2A006;4G;2026-03-19T15:15:24;02A2290114;23;37;16;Punta Pozzo di Borgo;;;;20167;2A006;"41.953611111111115 , 8.700277777777776";41°57'13''N 8°42'1''E;En service
499232;ORANGE;810104;LTE 800;2020-01-27;02A;2A006;4G;2026-03-19T15:15:24;02A2290114;23;37;16;Punta Pozzo di Borgo;;;;20167;2A006;"41.953611111111115 , 8.700277777777776";41°57'13''N 8°42'1''E;En service
499233;ORANGE;810104;UMTS 900;2020-03-10;02A;2A006;3G;2026-03-19T15:15:24;02A2290114;23;37;16;Punta Pozzo di Borgo;;;;20167;2A006;"41.953611111111115 , 8.700277777777776";41°57'13''N 8°42'1''E;En service
507755;ORANGE;829166;5G NR 3500;2021-05-31;02A;2A004;5G;2026-03-19T15:15:24;02A2290061;38;59;9;;9 AV DE LA LIBERATION;IMM LE BELVEDERE;;20000;2A004;"41.92111111111111 , 8.730555555555556";41°55'16''N 8°43'50''E;Techniquement opérationnel
507756;ORANGE;829166;5G NR 700;2025-01-20;02A;2A004;5G;2026-03-19T15:15:24;02A2290061;38;59;9;;9 AV DE LA LIBERATION;IMM LE BELVEDERE;;20000;2A004;"41.92111111111111 , 8.730555555555556";41°55'16''N 8°43'50''E;Techniquement opérationnel
507757;ORANGE;829166;GSM 900;1998-06-17;02A;2A004;2G;2026-03-19T15:15:24;02A2290061;38;59;9;;9 AV DE LA LIBERATION;IMM LE BELVEDERE;;20000;2A004;"41.92111111111111 , 8.730555555555556";41°55'16''N 8°43'50''E;En service
507758;ORANGE;829166;LTE 1800;2019-07-10;02A;2A004;4G;2026-03-19T15:15:24;02A2290061;38;59;9;;9 AV DE LA LIBERATION;IMM LE BELVEDERE;;20000;2A004;"41.92111111111111 , 8.730555555555556";41°55'16''N 8°43'50''E;En service
507759;ORANGE;829166;LTE 2600;2018-06-11;02A;2A004;4G;2026-03-19T15:15:24;02A2290061;38;59;9;;9 AV DE LA LIBERATION;IMM LE BELVEDERE;;20000;2A004;"41.92111111111111 , 8.730555555555556";41°55'16''N 8°43'50''E;En service
507760;ORANGE;829166;LTE 700;2021-04-15;02A;2A004;4G;2026-03-19T15:15:24;02A2290061;38;59;9;;9 AV DE LA LIBERATION;IMM LE BELVEDERE;;20000;2A004;"41.92111111111111 , 8.730555555555556";41°55'16''N 8°43'50''E;En service
507761;ORANGE;829166;LTE 800;2018-06-18;02A;2A004;4G;2026-03-19T15:15:24;02A2290061;38;59;9;;9 AV DE LA LIBERATION;IMM LE BELVEDERE;;20000;2A004;"41.92111111111111 , 8.730555555555556";41°55'16''N 8°43'50''E;En service
507762;ORANGE;829166;UMTS 900;2016-06-15;02A;2A004;3G;2026-03-19T15:15:24;02A2290061;38;59;9;;9 AV DE LA LIBERATION;IMM LE BELVEDERE;;20000;2A004;"41.92111111111111 , 8.730555555555556";41°55'16''N 8°43'50''E;En service
507763;ORANGE;829193;LTE 700;2022-07-06;02A;2A100;4G;2026-03-19T15:15:24;02A2290210;23;41;32;COL DE SEVI;TDF EVISA;;;20126;2A100;"42.22555555555556 , 8.82638888888889";42°13'32''N 8°49'35''E;En service
507764;ORANGE;829193;LTE 800;2020-06-22;02A;2A100;4G;2026-03-19T15:15:24;02A2290210;23;41;32;COL DE SEVI;TDF EVISA;;;20126;2A100;"42.22555555555556 , 8.82638888888889";42°13'32''N 8°49'35''E;En service
507765;ORANGE;829193;UMTS 900;2015-10-21;02A;2A100;3G;2026-03-19T15:15:24;02A2290210;23;41;32;COL DE SEVI;TDF EVISA;;;20126;2A100;"42.22555555555556 , 8.82638888888889";42°13'32''N 8°49'35''E;En service
508405;ORANGE;838377;5G NR 3500;2023-11-13;02A;2A004;5G;2026-03-19T15:15:24;02A2290141;17;13;6;;HOP PSYCHIATRIQUE CASTELLUCCIO;;;20000;2A004;"41.93694444444444 , 8.714722222222221";41°56'13''N 8°42'53''E;Techniquement opérationnel
508406;ORANGE;838377;5G NR 700;2025-01-20;02A;2A004;5G;2026-03-19T15:15:24;02A2290141;17;13;6;;HOP PSYCHIATRIQUE CASTELLUCCIO;;;20000;2A004;"41.93694444444444 , 8.714722222222221";41°56'13''N 8°42'53''E;Techniquement opérationnel
508407;ORANGE;838377;LTE 1800;2016-06-24;02A;2A004;4G;2026-03-19T15:15:24;02A2290141;17;13;6;;HOP PSYCHIATRIQUE CASTELLUCCIO;;;20000;2A004;"41.93694444444444 , 8.714722222222221";41°56'13''N 8°42'53''E;En service
508408;ORANGE;838377;LTE 2100;2019-06-11;02A;2A004;4G;2026-03-19T15:15:24;02A2290141;17;13;6;;HOP PSYCHIATRIQUE CASTELLUCCIO;;;20000;2A004;"41.93694444444444 , 8.714722222222221";41°56'13''N 8°42'53''E;En service
508409;ORANGE;838377;LTE 2600;2015-07-03;02A;2A004;4G;2026-03-19T15:15:24;02A2290141;17;13;6;;HOP PSYCHIATRIQUE CASTELLUCCIO;;;20000;2A004;"41.93694444444444 , 8.714722222222221";41°56'13''N 8°42'53''E;En service
508410;ORANGE;838377;LTE 800;2015-08-27;02A;2A004;4G;2026-03-19T15:15:24;02A2290141;17;13;6;;HOP PSYCHIATRIQUE CASTELLUCCIO;;;20000;2A004;"41.93694444444444 , 8.714722222222221";41°56'13''N 8°42'53''E;En service
508411;ORANGE;838377;UMTS 900;2016-06-15;02A;2A004;3G;2026-03-19T15:15:24;02A2290141;17;13;6;;HOP PSYCHIATRIQUE CASTELLUCCIO;;;20000;2A004;"41.93694444444444 , 8.714722222222221";41°56'13''N 8°42'53''E;En service
509926;ORANGE;868751;GSM 900;2015-10-30;02A;2A345;2G;2026-03-19T15:15:24;02A2290204;23;48;32;Col de tartavello;;;;20172;2A345;"42.07222222222222 , 8.907222222222222";42°4'20''N 8°54'26''E;En service
509927;ORANGE;868751;LTE 1800;2020-11-17;02A;2A345;4G;2026-03-19T15:15:24;02A2290204;23;48;32;Col de tartavello;;;;20172;2A345;"42.07222222222222 , 8.907222222222222";42°4'20''N 8°54'26''E;En service
509928;ORANGE;868751;LTE 700;2021-06-24;02A;2A345;4G;2026-03-19T15:15:24;02A2290204;23;48;32;Col de tartavello;;;;20172;2A345;"42.07222222222222 , 8.907222222222222";42°4'20''N 8°54'26''E;En service
509929;ORANGE;868751;LTE 800;2017-10-19;02A;2A345;4G;2026-03-19T15:15:24;02A2290204;23;48;32;Col de tartavello;;;;20172;2A345;"42.07222222222222 , 8.907222222222222";42°4'20''N 8°54'26''E;En service
509930;ORANGE;868751;UMTS 900;2015-12-30;02A;2A345;3G;2026-03-19T15:15:24;02A2290204;23;48;32;Col de tartavello;;;;20172;2A345;"42.07222222222222 , 8.907222222222222";42°4'20''N 8°54'26''E;En service
511483;ORANGE;928539;GSM 900;2005-01-18;02A;2A336;2G;2026-03-19T15:15:24;02A2290116;23;15;74;Bocca Do Sarzoggiu;;;;20167;2A336;"42.038888888888884 , 8.825555555555555";42°2'20''N 8°49'32''E;En service
511484;ORANGE;928539;LTE 1800;2018-11-30;02A;2A336;4G;2026-03-19T15:15:24;02A2290116;23;15;74;Bocca Do Sarzoggiu;;;;20167;2A336;"42.038888888888884 , 8.825555555555555";42°2'20''N 8°49'32''E;En service
511485;ORANGE;928539;LTE 2100;2019-11-28;02A;2A336;4G;2026-03-19T15:15:24;02A2290116;23;15;74;Bocca Do Sarzoggiu;;;;20167;2A336;"42.038888888888884 , 8.825555555555555";42°2'20''N 8°49'32''E;En service
511486;ORANGE;928539;LTE 2600;2018-11-30;02A;2A336;4G;2026-03-19T15:15:24;02A2290116;23;15;74;Bocca Do Sarzoggiu;;;;20167;2A336;"42.038888888888884 , 8.825555555555555";42°2'20''N 8°49'32''E;En service
511487;ORANGE;928539;LTE 700;2025-02-11;02A;2A336;4G;2026-03-19T15:15:24;02A2290116;23;15;74;Bocca Do Sarzoggiu;;;;20167;2A336;"42.038888888888884 , 8.825555555555555";42°2'20''N 8°49'32''E;En service
511488;ORANGE;928539;LTE 800;2016-08-08;02A;2A336;4G;2026-03-19T15:15:24;02A2290116;23;15;74;Bocca Do Sarzoggiu;;;;20167;2A336;"42.038888888888884 , 8.825555555555555";42°2'20''N 8°49'32''E;En service
511489;ORANGE;928539;UMTS 900;2011-10-12;02A;2A336;3G;2026-03-19T15:15:24;02A2290116;23;15;74;Bocca Do Sarzoggiu;;;;20167;2A336;"42.038888888888884 , 8.825555555555555";42°2'20''N 8°49'32''E;En service
511921;ORANGE;941226;GSM 900;2020-10-07;02A;2A326;2G;2026-03-19T15:15:24;02A2290227;23;15;74;COL DE MERCUJO;;;;20117;2A326;"41.9675 , 8.960277777777778";41°58'3''N 8°57'37''E;En service
511922;ORANGE;941226;LTE 1800;2021-06-04;02A;2A326;4G;2026-03-19T15:15:24;02A2290227;23;15;74;COL DE MERCUJO;;;;20117;2A326;"41.9675 , 8.960277777777778";41°58'3''N 8°57'37''E;En service
511923;ORANGE;941226;LTE 2100;2022-05-23;02A;2A326;4G;2026-03-19T15:15:24;02A2290227;23;15;74;COL DE MERCUJO;;;;20117;2A326;"41.9675 , 8.960277777777778";41°58'3''N 8°57'37''E;En service
511924;ORANGE;941226;LTE 700;2021-07-12;02A;2A326;4G;2026-03-19T15:15:24;02A2290227;23;15;74;COL DE MERCUJO;;;;20117;2A326;"41.9675 , 8.960277777777778";41°58'3''N 8°57'37''E;En service
511925;ORANGE;941226;LTE 800;2020-04-07;02A;2A326;4G;2026-03-19T15:15:24;02A2290227;23;15;74;COL DE MERCUJO;;;;20117;2A326;"41.9675 , 8.960277777777778";41°58'3''N 8°57'37''E;En service
511926;ORANGE;941226;UMTS 900;2020-05-11;02A;2A326;3G;2026-03-19T15:15:24;02A2290227;23;15;74;COL DE MERCUJO;;;;20117;2A326;"41.9675 , 8.960277777777778";41°58'3''N 8°57'37''E;En service
515972;ORANGE;1202301;GSM 900;1998-02-18;02A;2A041;2G;2026-03-19T15:15:24;02A2290054;23;22;13;SPINELLA;N198 - Parmentile;;;20169;2A041;"41.425 , 9.1875";41°25'30''N 9°11'15''E;En service
515973;ORANGE;1202301;LTE 1800;2019-10-17;02A;2A041;4G;2026-03-19T15:15:24;02A2290054;23;22;13;SPINELLA;N198 - Parmentile;;;20169;2A041;"41.425 , 9.1875";41°25'30''N 9°11'15''E;En service
515974;ORANGE;1202301;LTE 2100;2019-10-17;02A;2A041;4G;2026-03-19T15:15:24;02A2290054;23;22;13;SPINELLA;N198 - Parmentile;;;20169;2A041;"41.425 , 9.1875";41°25'30''N 9°11'15''E;En service
515975;ORANGE;1202301;LTE 700;2020-12-21;02A;2A041;4G;2026-03-19T15:15:24;02A2290054;23;22;13;SPINELLA;N198 - Parmentile;;;20169;2A041;"41.425 , 9.1875";41°25'30''N 9°11'15''E;En service
515976;ORANGE;1202301;LTE 800;2018-06-25;02A;2A041;4G;2026-03-19T15:15:24;02A2290054;23;22;13;SPINELLA;N198 - Parmentile;;;20169;2A041;"41.425 , 9.1875";41°25'30''N 9°11'15''E;En service
515977;ORANGE;1202301;UMTS 900;2018-08-06;02A;2A041;3G;2026-03-19T15:15:24;02A2290054;23;22;13;SPINELLA;N198 - Parmentile;;;20169;2A041;"41.425 , 9.1875";41°25'30''N 9°11'15''E;En service
517251;ORANGE;1293725;5G NR 3500;2023-05-24;02A;2A114;5G;2026-03-19T15:15:24;02A2290203;23;21;74;Crucella;Central téléphonique de FIGARI;;;20114;2A114;"41.48777777777778 , 9.125277777777779";41°29'16''N 9°7'31''E;Techniquement opérationnel
517252;ORANGE;1293725;5G NR 700;2025-01-08;02A;2A114;5G;2026-03-19T15:15:24;02A2290203;23;21;74;Crucella;Central téléphonique de FIGARI;;;20114;2A114;"41.48777777777778 , 9.125277777777779";41°29'16''N 9°7'31''E;Techniquement opérationnel
517253;ORANGE;1293725;GSM 900;2013-03-05;02A;2A114;2G;2026-03-19T15:15:24;02A2290203;23;21;74;Crucella;Central téléphonique de FIGARI;;;20114;2A114;"41.48777777777778 , 9.125277777777779";41°29'16''N 9°7'31''E;En service
517254;ORANGE;1293725;LTE 1800;2019-09-17;02A;2A114;4G;2026-03-19T15:15:24;02A2290203;23;21;74;Crucella;Central téléphonique de FIGARI;;;20114;2A114;"41.48777777777778 , 9.125277777777779";41°29'16''N 9°7'31''E;En service
517255;ORANGE;1293725;LTE 2100;2019-07-05;02A;2A114;4G;2026-03-19T15:15:24;02A2290203;23;21;74;Crucella;Central téléphonique de FIGARI;;;20114;2A114;"41.48777777777778 , 9.125277777777779";41°29'16''N 9°7'31''E;En service
517256;ORANGE;1293725;LTE 2600;2022-05-23;02A;2A114;4G;2026-03-19T15:15:24;02A2290203;23;21;74;Crucella;Central téléphonique de FIGARI;;;20114;2A114;"41.48777777777778 , 9.125277777777779";41°29'16''N 9°7'31''E;En service
517257;ORANGE;1293725;LTE 700;2023-04-17;02A;2A114;4G;2026-03-19T15:15:24;02A2290203;23;21;74;Crucella;Central téléphonique de FIGARI;;;20114;2A114;"41.48777777777778 , 9.125277777777779";41°29'16''N 9°7'31''E;En service
517258;ORANGE;1293725;LTE 800;2015-09-07;02A;2A114;4G;2026-03-19T15:15:24;02A2290203;23;21;74;Crucella;Central téléphonique de FIGARI;;;20114;2A114;"41.48777777777778 , 9.125277777777779";41°29'16''N 9°7'31''E;En service
517259;ORANGE;1293725;UMTS 900;2018-10-18;02A;2A114;3G;2026-03-19T15:15:24;02A2290203;23;21;74;Crucella;Central téléphonique de FIGARI;;;20114;2A114;"41.48777777777778 , 9.125277777777779";41°29'16''N 9°7'31''E;En service
519899;ORANGE;1405513;LTE 700;2023-05-31;02A;2A363;4G;2026-03-19T15:15:24;02A2290205;23;22;32;Cherchiaja;Chemin communal ;Réservoir d'eau;;20112;2A363;"41.715 , 9.070277777777777";41°42'54''N 9°4'13''E;En service
519900;ORANGE;1405513;LTE 800;2021-06-10;02A;2A363;4G;2026-03-19T15:15:24;02A2290205;23;22;32;Cherchiaja;Chemin communal ;Réservoir d'eau;;20112;2A363;"41.715 , 9.070277777777777";41°42'54''N 9°4'13''E;En service
519901;ORANGE;1405513;UMTS 900;2021-06-10;02A;2A363;3G;2026-03-19T15:15:24;02A2290205;23;22;32;Cherchiaja;Chemin communal ;Réservoir d'eau;;20112;2A363;"41.715 , 9.070277777777777";41°42'54''N 9°4'13''E;En service
520275;ORANGE;1421366;5G NR 3500;;02A;2A035;5G;2026-03-19T15:15:24;02A2290160;26;"18,4";74;Chirghinello;Route de Belvedere-Campomoro;;;20110;2A035;"41.63361111111111 , 8.840833333333334";41°38'1''N 8°50'27''E;Projet approuvé
520276;ORANGE;1421366;GSM 900;2010-06-21;02A;2A035;2G;2026-03-19T15:15:24;02A2290160;26;"18,4";74;Chirghinello;Route de Belvedere-Campomoro;;;20110;2A035;"41.63361111111111 , 8.840833333333334";41°38'1''N 8°50'27''E;En service
520277;ORANGE;1421366;LTE 1800;2018-08-06;02A;2A035;4G;2026-03-19T15:15:24;02A2290160;26;"18,4";74;Chirghinello;Route de Belvedere-Campomoro;;;20110;2A035;"41.63361111111111 , 8.840833333333334";41°38'1''N 8°50'27''E;En service
520278;ORANGE;1421366;LTE 2100;2019-10-31;02A;2A035;4G;2026-03-19T15:15:24;02A2290160;26;"18,4";74;Chirghinello;Route de Belvedere-Campomoro;;;20110;2A035;"41.63361111111111 , 8.840833333333334";41°38'1''N 8°50'27''E;En service
520279;ORANGE;1421366;LTE 2600;2018-08-30;02A;2A035;4G;2026-03-19T15:15:24;02A2290160;26;"18,4";74;Chirghinello;Route de Belvedere-Campomoro;;;20110;2A035;"41.63361111111111 , 8.840833333333334";41°38'1''N 8°50'27''E;En service
520280;ORANGE;1421366;LTE 700;2020-12-21;02A;2A035;4G;2026-03-19T15:15:24;02A2290160;26;"18,4";74;Chirghinello;Route de Belvedere-Campomoro;;;20110;2A035;"41.63361111111111 , 8.840833333333334";41°38'1''N 8°50'27''E;En service
520281;ORANGE;1421366;LTE 800;2018-08-30;02A;2A035;4G;2026-03-19T15:15:24;02A2290160;26;"18,4";74;Chirghinello;Route de Belvedere-Campomoro;;;20110;2A035;"41.63361111111111 , 8.840833333333334";41°38'1''N 8°50'27''E;En service
520282;ORANGE;1421366;UMTS 900;2016-09-08;02A;2A035;3G;2026-03-19T15:15:24;02A2290160;26;"18,4";74;Chirghinello;Route de Belvedere-Campomoro;;;20110;2A035;"41.63361111111111 , 8.840833333333334";41°38'1''N 8°50'27''E;En service
521531;ORANGE;1463977;5G NR 3500;2023-06-20;02A;2A271;5G;2026-03-19T15:15:24;02A2290132;23;"22,5";74;Colombina;Route des Vignes;;;20167;2A271;"41.967222222222226 , 8.810833333333335";41°58'2''N 8°48'39''E;Techniquement opérationnel
521532;ORANGE;1463977;5G NR 700;2025-01-08;02A;2A271;5G;2026-03-19T15:15:24;02A2290132;23;"22,5";74;Colombina;Route des Vignes;;;20167;2A271;"41.967222222222226 , 8.810833333333335";41°58'2''N 8°48'39''E;Techniquement opérationnel
521533;ORANGE;1463977;GSM 900;2005-09-17;02A;2A271;2G;2026-03-19T15:15:24;02A2290132;23;"22,5";74;Colombina;Route des Vignes;;;20167;2A271;"41.967222222222226 , 8.810833333333335";41°58'2''N 8°48'39''E;En service
521534;ORANGE;1463977;LTE 2100;2019-07-17;02A;2A271;4G;2026-03-19T15:15:24;02A2290132;23;"22,5";74;Colombina;Route des Vignes;;;20167;2A271;"41.967222222222226 , 8.810833333333335";41°58'2''N 8°48'39''E;En service
521535;ORANGE;1463977;LTE 2600;2017-06-12;02A;2A271;4G;2026-03-19T15:15:24;02A2290132;23;"22,5";74;Colombina;Route des Vignes;;;20167;2A271;"41.967222222222226 , 8.810833333333335";41°58'2''N 8°48'39''E;En service
521536;ORANGE;1463977;LTE 700;2023-06-26;02A;2A271;4G;2026-03-19T15:15:24;02A2290132;23;"22,5";74;Colombina;Route des Vignes;;;20167;2A271;"41.967222222222226 , 8.810833333333335";41°58'2''N 8°48'39''E;En service
521537;ORANGE;1463977;LTE 800;2017-06-06;02A;2A271;4G;2026-03-19T15:15:24;02A2290132;23;"22,5";74;Colombina;Route des Vignes;;;20167;2A271;"41.967222222222226 , 8.810833333333335";41°58'2''N 8°48'39''E;En service
521538;ORANGE;1463977;UMTS 900;2016-06-15;02A;2A271;3G;2026-03-19T15:15:24;02A2290132;23;"22,5";74;Colombina;Route des Vignes;;;20167;2A271;"41.967222222222226 , 8.810833333333335";41°58'2''N 8°48'39''E;En service
527552;ORANGE;1617144;5G NR 3500;2025-10-10;02A;2A189;5G;2026-03-19T15:15:24;02A2290208;23;14;74;CIPINIELLO;;;;20113;2A189;"41.69555555555555 , 8.916666666666666";41°41'44''N 8°55'0''E;Techniquement opérationnel
527553;ORANGE;1617144;5G NR 700;2025-09-18;02A;2A189;5G;2026-03-19T15:15:24;02A2290208;23;14;74;CIPINIELLO;;;;20113;2A189;"41.69555555555555 , 8.916666666666666";41°41'44''N 8°55'0''E;Techniquement opérationnel
527554;ORANGE;1617144;GSM 900;2000-09-20;02A;2A189;2G;2026-03-19T15:15:24;02A2290208;23;14;74;CIPINIELLO;;;;20113;2A189;"41.69555555555555 , 8.916666666666666";41°41'44''N 8°55'0''E;En service
527555;ORANGE;1617144;LTE 1800;2018-03-28;02A;2A189;4G;2026-03-19T15:15:24;02A2290208;23;14;74;CIPINIELLO;;;;20113;2A189;"41.69555555555555 , 8.916666666666666";41°41'44''N 8°55'0''E;En service
527556;ORANGE;1617144;LTE 2100;2020-03-10;02A;2A189;4G;2026-03-19T15:15:24;02A2290208;23;14;74;CIPINIELLO;;;;20113;2A189;"41.69555555555555 , 8.916666666666666";41°41'44''N 8°55'0''E;En service
527557;ORANGE;1617144;LTE 2600;2018-07-11;02A;2A189;4G;2026-03-19T15:15:24;02A2290208;23;14;74;CIPINIELLO;;;;20113;2A189;"41.69555555555555 , 8.916666666666666";41°41'44''N 8°55'0''E;En service
