statut;geo_point_2d;geo_shape
En exploitation;42.53520565070252, 8.813725681979854;"{""coordinates"": [[8.8135844, 42.5348135], [8.8138845, 42.5350786], [8.8140083, 42.5352122], [8.8140152, 42.5352196], [8.814022, 42.5352271], [8.8140289, 42.5352344], [8.8140357, 42.5352416], [8.8140353, 42.5352417], [8.814024, 42.535245], [8.8140127, 42.5352482], [8.813275, 42.5354581]], ""type"": ""LineString""}"
En exploitation;42.10346438427289, 9.452220716656958;"{""coordinates"": [[9.4517141, 42.103067], [9.4518572, 42.1031972], [9.4519168, 42.1032514], [9.4519174, 42.1033858], [9.4521182, 42.1034746], [9.4524131, 42.103585], [9.4528359, 42.1037431]], ""type"": ""LineString""}"
En exploitation;42.53551865, 8.813069200000001;"{""coordinates"": [[8.8128634, 42.5355792], [8.813275, 42.5354581]], ""type"": ""LineString""}"
En exploitation;42.10300489410642, 9.451563677694992;"{""coordinates"": [[9.4514137, 42.102941], [9.4517082, 42.1030665], [9.4517141, 42.103067]], ""type"": ""LineString""}"
En exploitation;42.5360138044234, 8.811467808885437;"{""coordinates"": [[8.8128634, 42.5355792], [8.8125489, 42.5357139], [8.810059, 42.5364109]], ""type"": ""LineString""}"
En exploitation;42.0861613, 9.4279489;"{""coordinates"": [[9.4280432, 42.0863268], [9.4278546, 42.0859958]], ""type"": ""LineString""}"
En exploitation;42.53684360004449, 8.809961455847894;"{""coordinates"": [[8.810059, 42.5364109], [8.8098649, 42.5372719], [8.8098646, 42.5372764]], ""type"": ""LineString""}"
En exploitation;42.105988105092244, 9.410219393679629;"{""coordinates"": [[9.4105357, 42.1059589], [9.410535, 42.1059599], [9.4102616, 42.1059848], [9.4099084, 42.1060151], [9.4099025, 42.1060156]], ""type"": ""LineString""}"
En exploitation;42.534619741153605, 8.8163852230247;"{""coordinates"": [[8.815732, 42.5348034], [8.8160378, 42.5347173], [8.8163573, 42.5346274], [8.816998, 42.5344466], [8.8170118, 42.534464], [8.8170037, 42.5344451]], ""type"": ""LineString""}"
En exploitation;42.105676865626016, 9.411902020249993;"{""coordinates"": [[9.4105357, 42.1059589], [9.4110673, 42.105773], [9.4110687, 42.1057724], [9.4116256, 42.1055854], [9.4121467, 42.1056027], [9.4133054, 42.1056395]], ""type"": ""LineString""}"
En exploitation;42.52986082847319, 8.804851725535661;"{""coordinates"": [[8.8043888, 42.530463], [8.8050564, 42.5295933], [8.805134, 42.5294941], [8.8052996, 42.5292825], [8.8053169, 42.5292604]], ""type"": ""LineString""}"
En exploitation;42.10555654881045, 9.410618152350102;"{""coordinates"": [[9.4105357, 42.1059589], [9.4106997, 42.1051586], [9.4106999, 42.1051581], [9.410701, 42.1051543]], ""type"": ""LineString""}"
En exploitation;42.49508225, 8.779932799999997;"{""coordinates"": [[8.7800261, 42.4956074], [8.7799343, 42.4950912], [8.7799313, 42.4950733], [8.7798395, 42.4945571]], ""type"": ""LineString""}"
En exploitation;42.08795645, 9.40778845;"{""coordinates"": [[9.4077999, 42.0879617], [9.407777, 42.0879512]], ""type"": ""LineString""}"
En exploitation;42.49562319999999, 8.779647050000001;"{""coordinates"": [[8.7800261, 42.4956074], [8.779268, 42.495639]], ""type"": ""LineString""}"
En exploitation;42.0879851, 9.40779375;"{""coordinates"": [[9.407777, 42.0879512], [9.4078105, 42.088019]], ""type"": ""LineString""}"
En exploitation;42.49975795358267, 8.794653141067345;"{""coordinates"": [[8.7946493, 42.4995415], [8.7946569, 42.4999699], [8.7946571, 42.4999724], [8.7946571, 42.4999744]], ""type"": ""LineString""}"
En exploitation;42.11559189189914, 9.42315209655905;"{""coordinates"": [[9.4233064, 42.1155265], [9.4230079, 42.115653], [9.4229978, 42.1156573]], ""type"": ""LineString""}"
En exploitation;42.49998963022818, 8.793096905925122;"{""coordinates"": [[8.7934126, 42.4992587], [8.7934104, 42.4992635], [8.7933935, 42.4993028], [8.7933719, 42.4993527], [8.7932462, 42.4996437], [8.7930063, 42.5001996], [8.7927813, 42.5007206]], ""type"": ""LineString""}"
En exploitation;42.40635375101797, 9.207694291588634;"{""coordinates"": [[9.2062957, 42.4066045], [9.2090862, 42.4061042], [9.2090929, 42.4061031]], ""type"": ""LineString""}"
En exploitation;42.501095613835005, 8.79406424595233;"{""coordinates"": [[8.7927813, 42.5007206], [8.7937405, 42.5010011], [8.7941018, 42.5011065], [8.7946661, 42.5012715], [8.7953414, 42.5014689], [8.7953431, 42.5014694], [8.7953472, 42.5014706]], ""type"": ""LineString""}"
En exploitation;42.40766955, 9.20653335;"{""coordinates"": [[9.2066645, 42.4075307], [9.2064022, 42.4078084]], ""type"": ""LineString""}"
En exploitation;42.488958877181716, 8.797217194909333;"{""coordinates"": [[8.7967345, 42.489009], [8.7968435, 42.4890029], [8.7971076, 42.488961], [8.797225, 42.4889527], [8.7976951, 42.4889191], [8.7977011, 42.4889186]], ""type"": ""LineString""}"
En exploitation;42.4070878, 9.2045782;"{""coordinates"": [[9.2052688, 42.4062624], [9.2038876, 42.4079132]], ""type"": ""LineString""}"
En exploitation;42.48616477310071, 8.789462092054558;"{""coordinates"": [[8.7891977, 42.4860726], [8.7897209, 42.486255], [8.7897265, 42.4862569]], ""type"": ""LineString""}"
En exploitation;42.40793744304525, 9.201799573010337;"{""coordinates"": [[9.2038876, 42.4079132], [9.2019298, 42.4081479], [9.2007513, 42.4076221], [9.1997912, 42.4080306]], ""type"": ""LineString""}"
En exploitation;42.45499469454212, 8.744274077121089;"{""coordinates"": [[8.744072, 42.4551203], [8.7440767, 42.4551175], [8.7444761, 42.454869]], ""type"": ""LineString""}"
En exploitation;42.408312371196786, 9.199179708440626;"{""coordinates"": [[9.1997912, 42.4080306], [9.1992886, 42.4083407], [9.1985461, 42.4084726], [9.1985234, 42.4084766]], ""type"": ""LineString""}"
En exploitation;42.45339550417175, 8.743695424290433;"{""coordinates"": [[8.744072, 42.4551203], [8.7439394, 42.4545907], [8.743473, 42.4527278], [8.7435661, 42.451651]], ""type"": ""LineString""}"
En exploitation;42.39899833835843, 9.244650791091445;"{""coordinates"": [[9.2445194, 42.3991081], [9.2445935, 42.3990689], [9.2446241, 42.3990302], [9.2446565, 42.3989805], [9.2447757, 42.398886], [9.2447766, 42.3988853], [9.2447798, 42.3988827]], ""type"": ""LineString""}"
En exploitation;42.45696590174217, 8.74636564871941;"{""coordinates"": [[8.7444761, 42.454869], [8.7448171, 42.4550176], [8.745255, 42.4552085], [8.7453734, 42.4558705], [8.7477815, 42.4582324], [8.7472793, 42.4587553], [8.7468881, 42.4591627], [8.7468646, 42.459187]], ""type"": ""LineString""}"
En exploitation;42.3986201144223, 9.243402154510118;"{""coordinates"": [[9.2435179, 42.3986691], [9.2434763, 42.3986406], [9.2434489, 42.3986272], [9.2434151, 42.398648], [9.243365, 42.398628], [9.2433692, 42.3985935], [9.2432921, 42.3985624]], ""type"": ""LineString""}"
En exploitation;42.47852432809535, 8.807976238701041;"{""coordinates"": [[8.8082332, 42.4780776], [8.8079645, 42.4783992], [8.8078324, 42.479001], [8.8078284, 42.4790196], [8.8078271, 42.479024]], ""type"": ""LineString""}"
En exploitation;42.398190310630106, 9.243201892170067;"{""coordinates"": [[9.2431289, 42.3983104], [9.2431681, 42.3982565], [9.2432117, 42.3982582], [9.2432155, 42.3982596], [9.2432201, 42.3982073], [9.2432252, 42.3981429], [9.2432234, 42.3981266], [9.2432194, 42.3980908], [9.2432135, 42.398037]], ""type"": ""LineString""}"
En exploitation;42.46616525, 8.68107655;"{""coordinates"": [[8.6812306, 42.4666286], [8.6809225, 42.4657019]], ""type"": ""LineString""}"
En exploitation;42.398078618680664, 9.24304323895863;"{""coordinates"": [[9.2430043, 42.3980848], [9.2430104, 42.3980849], [9.2430484, 42.3980849], [9.2430628, 42.3980849], [9.2430625, 42.3980834], [9.2430574, 42.3980554], [9.2430567, 42.398051]], ""type"": ""LineString""}"
En exploitation;42.465940702731274, 8.679735705948378;"{""coordinates"": [[8.6809225, 42.4657019], [8.6795332, 42.4661454], [8.6795255, 42.4661425], [8.6789833, 42.4659415], [8.678558, 42.4657839]], ""type"": ""LineString""}"
En exploitation;42.30596522926724, 9.28831014708068;"{""coordinates"": [[9.2888122, 42.3061596], [9.2884561, 42.3061423], [9.2884126, 42.3061133], [9.2881424, 42.3059337], [9.2880232, 42.3056964], [9.2879521, 42.305555]], ""type"": ""LineString""}"
En exploitation;42.477673861348656, 8.689626926766215;"{""coordinates"": [[8.6893898, 42.4771883], [8.6896993, 42.4778221], [8.6898641, 42.4781594]], ""type"": ""LineString""}"
En exploitation;42.33129702683483, 8.980199058842429;"{""coordinates"": [[8.9799527, 42.3312484], [8.9800639, 42.331263], [8.9800603, 42.331278], [8.9801104, 42.3312853], [8.9804056, 42.3313339], [8.9804495, 42.3313412], [8.9804529, 42.3313418], [8.9804552, 42.3313421]], ""type"": ""LineString""}"
En exploitation;42.47897616492014, 8.687996568217372;"{""coordinates"": [[8.6898641, 42.4781594], [8.6891236, 42.4788222], [8.6887188, 42.4791445], [8.6883206, 42.4791455], [8.6858919, 42.4791448], [8.685886, 42.4791447]], ""type"": ""LineString""}"
En exploitation;42.33267966208751, 8.951889406087718;"{""coordinates"": [[8.9519593, 42.3326894], [8.9519589, 42.3326849], [8.9519576, 42.3326778], [8.9518102, 42.3326809]], ""type"": ""LineString""}"
En exploitation;42.48884170269949, 8.683320427418403;"{""coordinates"": [[8.6849568, 42.4891266], [8.6844978, 42.4890645], [8.6816981, 42.4885387], [8.6816873, 42.4885367]], ""type"": ""LineString""}"
En exploitation;42.332788601378056, 8.951821537262218;"{""coordinates"": [[8.9518102, 42.3326809], [8.9518324, 42.3328918], [8.9518329, 42.3328963]], ""type"": ""LineString""}"
En exploitation;42.511840850000006, 8.673730000000003;"{""coordinates"": [[8.6738513, 42.5117961], [8.6738459, 42.5117981], [8.6736141, 42.5118836], [8.6736087, 42.5118856]], ""type"": ""LineString""}"
En exploitation;42.33309137083719, 8.951677760998823;"{""coordinates"": [[8.9516909, 42.3328189], [8.9516939, 42.3328489], [8.9516986, 42.3328936], [8.9516997, 42.332904], [8.9517011, 42.3330014], [8.9517037, 42.3331746], [8.9516993, 42.33318], [8.9515746, 42.3333355]], ""type"": ""LineString""}"
En exploitation;42.51513375208174, 8.783863843285934;"{""coordinates"": [[8.7843703, 42.5141753], [8.7841003, 42.5143981], [8.7839285, 42.5149001], [8.7834897, 42.5161837]], ""type"": ""LineString""}"
En exploitation;42.33265868347551, 8.952130175379558;"{""coordinates"": [[8.9522042, 42.3327299], [8.9522014, 42.3327255], [8.9521648, 42.3326965], [8.9521258, 42.3326829], [8.9520764, 42.3326655], [8.9520917, 42.3326462], [8.9521517, 42.3325709]], ""type"": ""LineString""}"
En exploitation;42.51217885332182, 8.78298395729011;"{""coordinates"": [[8.7843703, 42.5141753], [8.7842381, 42.5137371], [8.784086, 42.5132334], [8.7840432, 42.5130918], [8.7838718, 42.5125239], [8.7832604, 42.5121335], [8.7809605, 42.5106645]], ""type"": ""LineString""}"
En exploitation;42.332482035662956, 8.95160674307408;"{""coordinates"": [[8.9515422, 42.332375], [8.9514927, 42.3324373], [8.9515064, 42.3324445], [8.9515699, 42.332478], [8.9516072, 42.332494], [8.9516489, 42.3325121], [8.9517357, 42.3325497], [8.9517721, 42.3325476]], ""type"": ""LineString""}"
En exploitation;42.47340455949836, 8.796304818710132;"{""coordinates"": [[8.7958685, 42.4743462], [8.7958706, 42.4743421], [8.796739, 42.4724671], [8.7967411, 42.4724629]], ""type"": ""LineString""}"
En exploitation;42.33237562147681, 8.95149857804235;"{""coordinates"": [[8.9515422, 42.332375], [8.9514805, 42.3323658], [8.9514742, 42.3324028]], ""type"": ""LineString""}"
En exploitation;42.45575529552627, 8.826860800668408;"{""coordinates"": [[8.8270006, 42.4557771], [8.8267217, 42.4557336], [8.826721, 42.4557335]], ""type"": ""LineString""}"
En exploitation;42.33291116116644, 8.951104192181703;"{""coordinates"": [[8.9511125, 42.3328746], [8.9511115, 42.332879], [8.9510969, 42.3329433], [8.9510963, 42.3329454], [8.9510958, 42.3329477]], ""type"": ""LineString""}"
En exploitation;42.51021503245865, 8.861943911501518;"{""coordinates"": [[8.8610971, 42.5103923], [8.8617046, 42.5102495], [8.8623457, 42.5101951], [8.8627417, 42.5099407], [8.8627462, 42.5099377]], ""type"": ""LineString""}"
En exploitation;42.76064484795593, 9.3423816632613;"{""coordinates"": [[9.3421458, 42.7604683], [9.3424261, 42.7607141], [9.3426507, 42.7607513]], ""type"": ""LineString""}"
En exploitation;42.332059919312954, 8.950468577162969;"{""coordinates"": [[8.9506465, 42.3321429], [8.9506411, 42.3321409], [8.9505382, 42.3321028], [8.9504566, 42.3320726], [8.9503915, 42.3320312], [8.9503484, 42.3319733], [8.9503205, 42.331936]], ""type"": ""LineString""}"
En exploitation;42.50954175, 8.860252299999999;"{""coordinates"": [[8.8603945, 42.5097368], [8.8601101, 42.5093467]], ""type"": ""LineString""}"
En exploitation;42.08306509129268, 9.063068491299651;"{""coordinates"": [[9.0630974, 42.0832525], [9.0630581, 42.0830529], [9.0630576, 42.0828759]], ""type"": ""LineString""}"
En exploitation;42.330480574241655, 8.980519272199736;"{""coordinates"": [[8.9806059, 42.3303552], [8.980605, 42.3303462], [8.9804963, 42.3303444], [8.9804831, 42.3303442], [8.9804815, 42.3303973], [8.9804808, 42.3304242], [8.9804804, 42.3304347], [8.9805541, 42.3307045], [8.9805553, 42.3307089]], ""type"": ""LineString""}"
En exploitation;42.51247469032617, 8.8613067234136;"{""coordinates"": [[8.8614608, 42.5117438], [8.8615037, 42.5119957], [8.8615201, 42.5120927], [8.8615525, 42.5123167], [8.8611651, 42.5127523], [8.860842, 42.5131154]], ""type"": ""LineString""}"
En exploitation;42.1286110172433, 9.470704466672144;"{""coordinates"": [[9.4706793, 42.1287071], [9.4707234, 42.1285388], [9.4707295, 42.1285149]], ""type"": ""LineString""}"
En exploitation;42.33036280248706, 8.982274725928054;"{""coordinates"": [[8.9816123, 42.3303893], [8.9817858, 42.3303744], [8.9819915, 42.3303382], [8.9828957, 42.3303812], [8.9828982, 42.3303813], [8.9829274, 42.3303827], [8.9829275, 42.3303827], [8.9829392, 42.3303838]], ""type"": ""LineString""}"
En exploitation;42.49986517738012, 8.68117796419212;"{""coordinates"": [[8.6811912, 42.4999684], [8.681186, 42.4999078], [8.6811835, 42.4998928], [8.6811619, 42.499767], [8.6811604, 42.4997626]], ""type"": ""LineString""}"
En exploitation;42.12877203324006, 9.47037203556905;"{""coordinates"": [[9.4700648, 42.1288371], [9.4700839, 42.1288329], [9.4706368, 42.1287161], [9.4706793, 42.1287071]], ""type"": ""LineString""}"
En exploitation;42.32821046018134, 8.983612850994184;"{""coordinates"": [[8.9836313, 42.3283862], [8.9836294, 42.3283819], [8.9836333, 42.3282351], [8.9836301, 42.3282234], [8.9835646, 42.3280394]], ""type"": ""LineString""}"
En exploitation;42.49969725, 8.6804613;"{""coordinates"": [[8.6811818, 42.4999724], [8.6797408, 42.4994221]], ""type"": ""LineString""}"
En exploitation;42.138611000262884, 9.440699879509014;"{""coordinates"": [[9.4405181, 42.138429], [9.4405856, 42.1384892], [9.4405858, 42.1384893], [9.4408772, 42.1387976]], ""type"": ""LineString""}"
En exploitation;42.327148642184895, 8.982813404729137;"{""coordinates"": [[8.9829225, 42.3270433], [8.9829117, 42.3270416], [8.9829103, 42.3270431], [8.982711, 42.3272597], [8.9827076, 42.3272634]], ""type"": ""LineString""}"
En exploitation;42.50765377139392, 8.860118969490527;"{""coordinates"": [[8.8602755, 42.507053], [8.8602062, 42.5074451], [8.8601843, 42.5074961], [8.8600088, 42.5078278], [8.8600232, 42.5082441], [8.8600225, 42.508253], [8.8600221, 42.5082592]], ""type"": ""LineString""}"
En exploitation;42.1368383961428, 9.4415971499168;"{""coordinates"": [[9.4419418, 42.136831], [9.4412894, 42.136845], [9.4412525, 42.1368458]], ""type"": ""LineString""}"
En exploitation;42.32819624630728, 8.984533385185355;"{""coordinates"": [[8.9843855, 42.3280815], [8.9843753, 42.328111], [8.9843956, 42.3281157], [8.9843704, 42.3281762], [8.9843875, 42.3281788], [8.9844226, 42.3281857], [8.9844343, 42.328188], [8.9845981, 42.32822], [8.9847034, 42.3282405], [8.9847808, 42.3282567]], ""type"": ""LineString""}"
En exploitation;42.50837586293406, 8.860361926768311;"{""coordinates"": [[8.8600221, 42.5082592], [8.860385, 42.5082386], [8.8603981, 42.5082379], [8.8605551, 42.5087031], [8.8605565, 42.5087074]], ""type"": ""LineString""}"
En exploitation;42.75850841215855, 9.465515300968915;"{""coordinates"": [[9.4653725, 42.7581933], [9.4654753, 42.7585554], [9.4654858, 42.7585629], [9.4655549, 42.7586121], [9.4656668, 42.7586918], [9.4657554, 42.7587549]], ""type"": ""LineString""}"
En exploitation;42.327974245915684, 8.98454430065381;"{""coordinates"": [[8.9844498, 42.327949], [8.9844554, 42.3279506], [8.9845751, 42.3279824], [8.9846388, 42.3279995]], ""type"": ""LineString""}"
En exploitation;42.50903864065474, 8.85980991307815;"{""coordinates"": [[8.859753, 42.5089606], [8.8598452, 42.509087], [8.8598639, 42.5091128], [8.8598668, 42.5091167]], ""type"": ""LineString""}"
En exploitation;42.70122430962023, 9.432299000698075;"{""coordinates"": [[9.4320198, 42.7012444], [9.4325618, 42.7012054], [9.4325782, 42.7012042]], ""type"": ""LineString""}"
En exploitation;42.3281685, 8.984858599999999;"{""coordinates"": [[8.9848809, 42.3281381], [8.9848363, 42.3281989]], ""type"": ""LineString""}"
En exploitation;42.50905192880009, 8.858694487775518;"{""coordinates"": [[8.859753, 42.5089606], [8.859271, 42.5090031], [8.8589093, 42.5090351], [8.8588492, 42.5090404], [8.8587769, 42.5090468], [8.8587286, 42.509051], [8.8586082, 42.5090616], [8.8585479, 42.5090669], [8.8585117, 42.5090702], [8.8584876, 42.5090723], [8.8584514, 42.5090755], [8.8583913, 42.5090808], [8.858326, 42.5090866], [8.8582896, 42.5090891], [8.8581427, 42.5090993], [8.8580651, 42.5091047], [8.8576796, 42.5091316], [8.8576353, 42.5091347]], ""type"": ""LineString""}"
En exploitation;42.1416904, 8.79628945;"{""coordinates"": [[8.7962062, 42.1418232], [8.7963727, 42.1415576]], ""type"": ""LineString""}"
En exploitation;42.327996569336655, 8.98420025539989;"{""coordinates"": [[8.9839906, 42.3280193], [8.9840061, 42.3280065], [8.9841155, 42.327999], [8.9842115, 42.3279924], [8.984216, 42.3279838], [8.9842243, 42.3279698], [8.9843085, 42.3279853], [8.984304, 42.3279995], [8.9844019, 42.3280172]], ""type"": ""LineString""}"
En exploitation;42.506770686193086, 8.858139939254759;"{""coordinates"": [[8.8581573, 42.5067486], [8.8581514, 42.506766], [8.8581479, 42.5067763], [8.8581175, 42.506778], [8.8581116, 42.5067783]], ""type"": ""LineString""}"
En exploitation;41.7731786, 9.0831474;"{""coordinates"": [[9.0827957, 41.7732431], [9.0834991, 41.7731141]], ""type"": ""LineString""}"
En exploitation;42.32774265743155, 8.984102540904697;"{""coordinates"": [[8.9839796, 42.3280101], [8.98398, 42.3280056], [8.9840063, 42.3276449], [8.984257, 42.3276545], [8.984257, 42.3276606], [8.984257, 42.3276776], [8.9843846, 42.3277185]], ""type"": ""LineString""}"
